,skin_agg,gender_agg,skin,gender,skin_group,annId,area,split
279209,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Male']",Unsure,Unsure,Unsure,509460,12095,train
137654,"['1', '1', '1']","['Male', 'Unsure', 'Female']",1,Unsure,Light,509437,14080,train
39512,"['2', '2', '3']","['Male', 'Male', 'Male']",2,Male,Light,509432,48571,train
540133,"['1', '1', '3']","['Male', 'Unsure', 'Male']",1,Male,Light,509427,70193,train
166392,"['3', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,509391,56261,train
104185,"['2', 'Unsure', 'Unsure']","['Male', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,509375,15223,train
522778,"['Unsure', '2', 'Unsure']","['Unsure', 'Female', 'Unsure']",Unsure,Unsure,Unsure,509361,20400,train
109092,"['2', '3', '1']","['Male', 'Male', 'Male']",,Male,Light,509347,76784,train
389256,"['5', '5', '6']","['Male', 'Male', 'Male']",5,Male,Dark,509316,20342,train
319024,"['2', '1']","['Female', 'Female']",,Female,,509312,54837,train
231568,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,509311,24058,train
375285,"['2', '1', '2']","['Male', 'Male', 'Male']",2,Male,Light,509303,7446,train
500167,"['Unsure', 'Unsure', 'Unsure']","['Male', 'Male', 'Male']",Unsure,Male,Unsure,509301,10196,train
177065,"['3', 'Unsure', '2']","['Male', 'Male', 'Female']",,,,509292,14060,val
450399,"['Unsure', 'Unsure', '2']","['Female', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,509269,5886,val
94865,"['Unsure', '1', '2']","['Unsure', 'Male', 'Unsure']",,Unsure,,509267,5629,train
9800,"['1', '3', '2']","['Male', 'Male', 'Male']",,Male,Light,509263,27157,train
38858,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,509258,20555,train
406182,"['2', '2', '2']","['Male', 'Unsure', 'Male']",2,Male,Light,509251,20538,train
396845,"['Unsure', '2', 'Unsure']","['Unsure', 'Male', 'Unsure']",Unsure,Unsure,Unsure,509247,19514,train
146190,"['3', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,509246,9314,train
5802,"['1', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,509231,14095,train
27371,"['2', '3', '1']","['Female', 'Female', 'Female']",,Female,Light,509208,22389,train
183889,"['2', 'Unsure', '2']","['Male', 'Unsure', 'Unsure']",2,Unsure,Light,509204,73877,train
314880,"['4', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,509173,6960,train
198959,"['4', '3', '4']","['Male', 'Unsure', 'Male']",4,Male,Dark,509160,76144,train
318219,"['6', '5']","['Male', 'Male']",,Male,,509155,46042,train
210439,"['1', '2', '1']","['Male', 'Male', 'Male']",1,Male,Light,509122,13773,train
570624,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,509115,16550,train
103579,"['6', '6', '6']","['Female', 'Female', 'Female']",6,Female,Dark,509094,5679,train
231343,"['2', '1', '2']","['Male', 'Male', 'Male']",2,Male,Light,509081,27229,train
15778,"['Unsure', 'Unsure', 'Unsure']","['Female', 'Female', 'Unsure']",Unsure,Female,Unsure,509073,26659,train
505789,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,509057,10057,val
356648,"['3', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,509031,16247,train
242208,"['5', '6', '5']","['Female', 'Female', 'Female']",5,Female,Dark,509020,24670,train
68974,"['4', '5']","['Male', 'Male']",,Male,,509019,175198,train
144804,"['4', '4', '4']","['Female', 'Unsure', 'Female']",4,Female,Dark,508958,21198,train
479213,"['3', '3']","['Unsure', 'Female']",3,,Light,508956,39561,train
360730,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,508950,73725,train
10615,"['2', '2']","['Unsure', 'Unsure']",2,Unsure,Light,508943,12198,train
248701,"['2', '2', '2']","['Female', 'Unsure', 'Unsure']",2,Unsure,Light,508917,6188,train
323231,"['Unsure', '2', '2']","['Unsure', 'Male', 'Unsure']",2,Unsure,Light,508896,6066,train
357782,"['5', 'Unsure', 'Unsure']","['Female', 'Unsure', 'Female']",Unsure,Female,Unsure,508895,34271,train
170436,"['4', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,508889,7135,train
437221,"['4', 'Unsure', '3']","['Male', 'Male', 'Male']",,Male,,508881,15798,train
138095,"['2', '1']","['Unsure', 'Unsure']",,Unsure,,508872,12855,train
203539,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Female']",Unsure,Unsure,Unsure,508843,30069,train
350884,"['2', '1', '2']","['Unsure', 'Male', 'Male']",2,Male,Light,508841,10743,train
84825,"['Unsure', '1', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,508839,28720,train
446260,"['2', '1', '3']","['Male', 'Male', 'Male']",,Male,Light,508834,278960,train
506707,"['3', '2']","['Unsure', 'Unsure']",,Unsure,,508815,12298,val
13148,"['1', '1', '2']","['Male', 'Male', 'Male']",1,Male,Light,508811,8121,train
266434,"['3', '2', '2']","['Male', 'Unsure', 'Male']",2,Male,Light,508806,12712,train
378126,"['2', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,508787,51055,train
155478,"['2', '2', '3']","['Female', 'Female', 'Female']",2,Female,Light,508771,14419,train
210342,"['4', '5', '4']","['Male', 'Male', 'Male']",4,Male,Dark,508759,5883,train
194790,"['Unsure', 'Unsure', '2']","['Female', 'Unsure', 'Female']",Unsure,Female,Unsure,508751,13167,train
86956,"['3', '3', '4']","['Female', 'Female', 'Female']",3,Female,Light,508729,51137,val
420546,"['3', 'Unsure', '3']","['Male', 'Unsure', 'Male']",3,Male,Light,508690,110731,train
127510,"['3', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,508684,38124,train
278843,"['3', '1', '1']","['Unsure', 'Unsure', 'Male']",1,Unsure,Light,508675,33365,train
575964,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,508667,31352,train
80953,"['Unsure', '3', '3']","['Unsure', 'Male', 'Male']",3,Male,Light,508659,45026,train
575156,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,508652,37654,train
54899,"['2', '2', '1']","['Female', 'Unsure', 'Male']",2,Unsure,Light,508632,17866,train
385598,"['2', '3', '4']","['Male', 'Male', 'Male']",,Male,Light,508629,21433,train
500514,"['2', '2', 'Unsure']","['Female', 'Female', 'Female']",2,Female,Light,508623,40171,train
372913,"['4', '3', '5']","['Female', 'Female', 'Female']",,Female,Dark,508618,16100,train
544456,"['3', 'Unsure', '2']","['Female', 'Unsure', 'Female']",,Female,,508617,7454,train
104980,"['2', '3', 'Unsure']","['Male', 'Unsure', 'Unsure']",,Unsure,,508598,38343,train
358596,"['1', '2', '3']","['Male', 'Male', 'Unsure']",,Male,Light,508593,19590,train
50025,"['1', '2', '2']","['Male', 'Male', 'Unsure']",2,Male,Light,508573,5679,train
52233,"['Unsure', '2', '5']","['Female', 'Female', 'Female']",,Female,,508566,16121,train
477867,"['2', '2', '4']","['Male', 'Female', 'Male']",2,Unsure,Light,508560,12576,train
181265,"['2', '3']","['Male', 'Unsure']",,,,508554,27755,train
333000,"['Unsure', '2']","['Unsure', 'Male']",,,,508553,50993,train
300276,"['2', 'Unsure', 'Unsure']","['Male', 'Unsure', 'Female']",Unsure,,Unsure,508535,8115,val
449400,"['1', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,508532,15634,train
457204,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,508525,46614,train
397729,"['Unsure', 'Unsure']","['Unsure', 'Unsure']",Unsure,Unsure,Unsure,508517,12205,train
171382,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,508516,6656,val
526723,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,508453,7668,train
9800,"['1', '1', '2']","['Female', 'Female', 'Female']",1,Female,Light,508452,42616,train
1270,"['5', 'Unsure', '2']","['Male', 'Male', 'Male']",,Male,,508434,6128,train
195896,"['Unsure', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,508431,22705,train
350099,"['2', '2', '2']","['Male', 'Male', 'Unsure']",2,Male,Light,508416,17706,train
195798,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,508412,11889,train
494608,"['2', 'Unsure', '3']","['Unsure', 'Male', 'Unsure']",,Unsure,,508411,14271,train
21686,"['2', '3', '3']","['Female', 'Female', 'Female']",3,Female,Light,508389,5772,train
190291,"['3', '4', '3']","['Male', 'Male', 'Male']",3,Male,Light,508386,40877,train
142665,"['3', 'Unsure', '2']","['Male', 'Male', 'Male']",,Male,,508382,16601,train
389738,"['2', 'Unsure', '2']","['Unsure', 'Unsure', 'Female']",2,Unsure,Light,508375,22457,train
149500,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,508368,70843,train
325157,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,508359,13766,train
288884,"['2', '2', 'Unsure']","['Male', 'Male', 'Unsure']",2,Male,Light,508331,23395,train
206907,"['5', '6', '5']","['Male', 'Male', 'Male']",5,Male,Dark,508330,35531,train
128058,"['3', '2', '3']","['Male', 'Male', 'Male']",3,Male,Light,508323,51979,train
172913,"['2', '2', '2']","['Female', 'Unsure', 'Female']",2,Female,Light,508320,8244,train
288408,"['2', '1', '2']","['Female', 'Female', 'Female']",2,Female,Light,508315,45360,train
86147,"['3', '2']","['Female', 'Female']",,Female,,508309,18572,train
28885,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,508304,7560,train
13201,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,508301,34807,val
383337,"['4', 'Unsure', '3']","['Male', 'Unsure', 'Unsure']",,Unsure,,508294,16503,val
189136,"['2', '2', 'Unsure']","['Unsure', 'Male', 'Unsure']",2,Unsure,Light,508289,12544,train
329008,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,508283,15767,train
578227,"['2', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,508262,10967,train
398722,"['6', '6', '5']","['Male', 'Male', 'Male']",6,Male,Dark,508260,24289,train
389480,"['3', '5', '2']","['Male', 'Male', 'Male']",,Male,,508241,20853,train
570810,"['2', '2', '2']","['Female', 'Unsure', 'Female']",2,Female,Light,508239,10769,train
441491,"['1', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,508235,77254,val
6593,"['2', '2', '2']","['Male', 'Unsure', 'Male']",2,Male,Light,508231,9135,train
477288,"['1', '4', '2']","['Male', 'Male', 'Male']",,Male,,508221,37469,val
567320,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,508217,8858,train
6906,"['2', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,508212,101037,train
7256,"['Unsure', 'Unsure', '1']","['Female', 'Female', 'Female']",Unsure,Female,Unsure,508195,8742,train
226542,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,508187,107293,train
330065,"['3', '1', '2']","['Male', 'Male', 'Male']",,Male,Light,508150,40581,train
534915,"['1', '2', '3']","['Male', 'Male', 'Male']",,Male,Light,508144,16214,train
406417,"['2', '1', '1']","['Unsure', 'Male', 'Male']",1,Male,Light,508136,24175,val
198530,"['2', '2', '1']","['Male', 'Unsure', 'Male']",2,Male,Light,508123,8217,train
439024,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,508117,6642,train
483999,"['Unsure', '1', 'Unsure']","['Female', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,508113,15711,val
61531,"['1', 'Unsure', '2']","['Unsure', 'Male', 'Unsure']",,Unsure,,508109,6195,train
497375,"['2', 'Unsure', '3']","['Unsure', 'Unsure', 'Unsure']",,Unsure,,508108,51100,train
280918,"['1', '1', '2']","['Female', 'Female', 'Female']",1,Female,Light,508097,57432,val
10693,"['2', '3', 'Unsure']","['Female', 'Female', 'Unsure']",,Female,,508073,30495,train
432818,"['2', '1']","['Unsure', 'Male']",,,,508072,97677,train
252403,"['4', '2', '4']","['Female', 'Unsure', 'Female']",4,Female,Dark,508049,143414,train
100409,"['3', '3', '4']","['Male', 'Male', 'Male']",3,Male,Light,508041,14632,train
505516,"['3', '3', '2']","['Male', 'Male', 'Male']",3,Male,Light,508028,25375,train
408773,"['3', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,508026,115011,train
460243,"['5', '6', '5']","['Male', 'Male', 'Male']",5,Male,Dark,508018,7037,train
441539,"['4', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,508013,8177,train
390157,"['2', '1', '2']","['Male', 'Male', 'Male']",2,Male,Light,508012,35376,train
312216,"['2', '3', '2']","['Unsure', 'Unsure', 'Female']",2,Unsure,Light,507998,14617,train
183014,"['Unsure', '2', '2']","['Female', 'Unsure', 'Female']",2,Female,Light,507988,10837,train
35795,"['1', '2', '1']","['Male', 'Male', 'Male']",1,Male,Light,507976,143843,train
29138,"['2', '2', '3']","['Male', 'Male', 'Male']",2,Male,Light,507964,20810,train
74037,"['1', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,507956,82795,train
473210,"['2', '1', '2']","['Unsure', 'Unsure', 'Unsure']",2,Unsure,Light,507955,43446,train
365273,"['1', '1', '1']","['Unsure', 'Male', 'Unsure']",1,Unsure,Light,507944,41290,train
21903,"['1', '1', '2', '1']","['Male', 'Male', 'Male', 'Male']",1,Male,Light,507939,16552,val
243891,"['3', '3', '2']","['Male', 'Male', 'Male']",3,Male,Light,507924,77002,train
107596,"['2', '3', '2']","['Unsure', 'Female', 'Unsure']",2,Unsure,Light,507898,36812,train
346972,"['3', '3']","['Female', 'Female']",3,Female,Light,507855,72872,train
548894,"['3', '4', '3']","['Male', 'Male', 'Male']",3,Male,Light,507845,14720,train
111806,"['1', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,507838,10930,train
22199,"['2', '3', '2']","['Male', 'Male', 'Male']",2,Male,Light,507833,50684,train
387463,"['5', '6', '6']","['Male', 'Male', 'Male']",6,Male,Dark,507831,34723,train
42413,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,507822,40243,train
378467,"['1', '2', '1']","['Female', 'Female', 'Female']",1,Female,Light,507817,6500,train
546773,"['6', '6', '6']","['Male', 'Unsure', 'Male']",6,Male,Dark,507811,8325,train
145528,"['2', '4', '3']","['Male', 'Male', 'Male']",,Male,Light,507796,48331,train
199437,"['2', '2', 'Unsure']","['Unsure', 'Female', 'Unsure']",2,Unsure,Light,507794,10260,train
467107,"['4', '3', '2']","['Male', 'Male', 'Male']",,Male,Light,507792,83060,train
543782,"['Unsure', '2', '2']","['Unsure', 'Male', 'Male']",2,Male,Light,507761,6189,train
546685,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,507750,11721,train
133042,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,507748,21350,train
438738,"['1', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,507746,18056,train
467138,"['3', '3', '3']","['Female', 'Female', 'Female']",3,Female,Light,507743,7143,train
414852,"['2', '1', '3']","['Unsure', 'Male', 'Male']",,Male,Light,507738,5910,train
235672,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,507723,22822,train
366655,"['1', '3', '2']","['Male', 'Male', 'Male']",,Male,Light,507707,7022,train
29886,"['5', '2', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",,Unsure,,507697,8605,train
376093,"['1', '2', '1']","['Male', 'Male', 'Male']",1,Male,Light,507696,19083,val
301106,"['2', '1']","['Female', 'Unsure']",,,,507692,21441,train
324338,"['3', '1']","['Male', 'Male']",,Male,,507690,80383,train
40729,"['1', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,507685,59411,train
440336,"['3', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,507672,5760,val
472282,"['Unsure', '6', '4']","['Unsure', 'Unsure', 'Unsure']",,Unsure,,507669,12988,train
522427,"['1', '4', '2']","['Female', 'Female', 'Female']",,Female,,507666,32450,train
130773,"['Unsure', '2', '2']","['Unsure', 'Unsure', 'Unsure']",2,Unsure,Light,507630,21447,train
191314,"['6', '6', '5']","['Male', 'Unsure', 'Male']",6,Male,Dark,507620,28905,train
310796,"['Unsure', '2', '2']","['Unsure', 'Unsure', 'Male']",2,Unsure,Light,507619,52046,train
36614,"['2', '2', '2']","['Unsure', 'Unsure', 'Unsure']",2,Unsure,Light,507589,58890,train
229601,"['Unsure', '6', '6', 'Unsure']","['Male', 'Male', 'Male', 'Male']",Unsure,Male,Unsure,507584,13594,val
229601,"['Unsure', '2', 'Unsure', 'Unsure']","['Male', 'Male', 'Unsure', 'Unsure']",Unsure,Male,Unsure,507584,13594,val
212080,"['4', '6', '4']","['Male', 'Male', 'Male']",4,Male,Dark,507580,8081,train
550444,"['6', '4', '4']","['Male', 'Male', 'Male']",4,Male,Dark,507577,17101,train
392575,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,507563,6640,train
183648,"['1', '1', '2']","['Female', 'Female', 'Female']",1,Female,Light,507558,18195,val
288884,"['2', '2', '3']","['Female', 'Male', 'Female']",2,Unsure,Light,507555,50690,train
424642,"['2', '1', '2']","['Male', 'Male', 'Male']",2,Male,Light,507550,8592,val
12817,"['6', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,507541,20004,train
188067,"['1', '1']","['Male', 'Male']",1,Male,Light,507528,29709,train
256769,"['1', '2', '2']","['Unsure', 'Female', 'Female']",2,Female,Light,507519,12904,train
368820,"['6', '4', '4']","['Unsure', 'Male', 'Male']",4,Male,Dark,507514,7431,train
245311,"['2', '2', '3']","['Male', 'Male', 'Male']",2,Male,Light,507503,36295,val
63595,"['3', '1', '2']","['Male', 'Male', 'Male']",,Male,Light,507480,18363,train
162952,"['2', '3', '3']","['Male', 'Male', 'Unsure']",3,Male,Light,507461,51354,train
109118,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,507448,52231,val
143445,"['2', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,507446,21467,train
204051,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,507444,21595,train
262048,"['Unsure', '3', '2']","['Male', 'Male', 'Male']",,Male,,507434,25824,val
154263,"['3', 'Unsure', '3']","['Male', 'Male', 'Male']",3,Male,Light,507426,74156,train
561160,"['4', '1', '3']","['Male', 'Male', 'Male']",,Male,,507412,10841,train
12639,"['3', '2', '2']","['Male', 'Unsure', 'Male']",2,Male,Light,507402,22642,val
426835,"['1', '1']","['Male', 'Male']",1,Male,Light,507370,30244,train
190950,"['3', 'Unsure', '1']","['Unsure', 'Unsure', 'Unsure']",,Unsure,,507353,7260,train
520982,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Male', 'Male']",Unsure,Male,Unsure,507326,18191,train
88252,"['1', '2']","['Male', 'Male']",,Male,,507310,57392,train
20774,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,507299,12850,train
422640,"['3', '4', 'Unsure']","['Female', 'Male', 'Male']",,Unsure,,507289,10392,train
232769,"['2', '1', '2']","['Female', 'Female', 'Female']",2,Female,Light,507257,25044,train
158583,"['Unsure', '3', 'Unsure']","['Male', 'Male', 'Male']",Unsure,Male,Unsure,507256,10509,train
360960,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,507246,42202,val
218350,"['3', '2', '2']","['Male', 'Unsure', 'Male']",2,Male,Light,507245,9779,train
52413,"['1', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,507221,57377,val
46440,"['3', '5', '4']","['Unsure', 'Male', 'Unsure']",,Unsure,Dark,507208,22419,train
137221,"['Unsure', 'Unsure', 'Unsure']","['Male', 'Male', 'Unsure']",Unsure,Male,Unsure,507204,26412,train
3693,"['1', '2', '1']","['Female', 'Female', 'Female']",1,Female,Light,507184,7192,train
38449,"['2', '2']","['Male', 'Male']",2,Male,Light,507179,36639,train
224693,"['3', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,507167,20651,train
