,image_file,acc,Unnamed: 0,skin_agg,gender_agg,skin,gender,skin_group,area,split
1320,238383,0.8666666666666667,411938,"['1', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,17271,val
1321,251324,1.0,180751,"['2', '3', '2']","['Male', 'Male', 'Male']",2,Male,Light,50304,val
1322,254502,0.6923076923076923,397354,"['2', '3', '2']","['Female', 'Female', 'Female']",2,Female,Light,19415,val
1323,421285,1.0,179112,"['5', '5']","['Female', 'Female']",5,Female,Dark,82778,val
1324,421933,1.0,280930,"['1', '1', '1', '2']","['Female', 'Female', 'Female', 'Female']",1,Female,Light,56916,val
1325,421961,1.0,286660,"['1', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,58050,val
1326,424966,0.75,454404,"['1', '3', '3']","['Female', 'Female', 'Female']",3,Female,Light,51535,val
1327,426056,1.0,302882,"['Unsure', 'Unsure', '1']","['Male', 'Male', 'Male']",Unsure,Male,Unsure,76091,val
1328,429137,0.8333333333333334,368294,"['4', '2', '4']","['Unsure', 'Unsure', 'Unsure']",4,Unsure,Dark,58167,val
1329,429154,0.625,560911,"['2', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,81308,val
1330,430106,1.0,281414,"['1', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,48350,val
1331,431006,1.0,345397,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,88080,val
1332,433720,1.0,569976,"['5', '5', '5']","['Male', 'Male', 'Male']",5,Male,Dark,46489,val
1333,436055,1.0,125129,"['3', '4', '3']","['Male', 'Male', 'Male']",3,Male,Light,24009,val
1334,436554,1.0,579070,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,28096,val
1335,436983,1.0,346968,"['3', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,108534,val
1336,437179,1.0,569976,"['4', '5', '5']","['Female', 'Female', 'Female']",5,Female,Dark,44029,val
1337,437492,1.0,297084,"['2', '2', '3']","['Female', 'Female', 'Female']",2,Female,Light,95075,val
1338,437731,1.0,326970,"['5', '4', '6']","['Female', 'Female', 'Female']",,Female,Dark,58149,val
1339,438341,1.0,579655,"['2', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,129196,val
1340,439990,0.8571428571428571,478420,"['5', '5', '4']","['Female', 'Female', 'Female']",5,Female,Dark,69356,val
1341,440667,1.0,285047,"['3', '3', '4']","['Male', 'Male', 'Male']",3,Male,Light,120429,val
1342,441360,0.9230769230769232,363666,"['2', '1', '2']","['Male', 'Male', 'Male']",2,Male,Light,48401,val
1343,441426,0.9375,261318,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,31657,val
1344,442314,1.0,506933,"['1', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,217981,val
1345,444922,1.0,484978,"['Unsure', '2', 'Unsure']","['Female', 'Female', 'Female']",Unsure,Female,Unsure,33333,val
1346,447448,1.0,365886,"['2', '2', '2']","['Unsure', 'Unsure', 'Unsure']",2,Unsure,Light,131212,val
1347,448033,1.0,398377,"['2', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,33995,val
1348,448341,1.0,341828,"['Unsure', '1', 'Unsure']","['Male', 'Male', 'Male']",Unsure,Male,Unsure,248255,val
1349,449505,1.0,66886,"['1', '1', '2']","['Female', 'Female', 'Female']",1,Female,Light,145264,val
1350,450293,1.0,284764,"['4', '4', '4']","['Male', 'Male', 'Male']",4,Male,Dark,123319,val
1351,451886,0.5,567886,"['2', 'Unsure', '1']","['Unsure', 'Unsure', 'Unsure']",,Unsure,,37356,val
1352,452200,0.9090909090909092,25394,"['2', '1', '2']","['Male', 'Male', 'Male']",2,Male,Light,60354,val
1353,454910,1.0,48564,"['1', '2', '1']","['Male', 'Male', 'Male']",1,Male,Light,199683,val
1354,455716,1.0,380913,"['3', '4', '2']","['Female', 'Female', 'Female']",,Female,Light,21398,val
1355,455746,0.875,478420,"['5', '4', '4']","['Female', 'Female', 'Female']",4,Female,Dark,43294,val
1356,455803,1.0,398377,"['3', '5', '4']","['Female', 'Female', 'Female']",,Female,Dark,33154,val
1357,455847,1.0,286523,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,100992,val
1358,459221,1.0,380913,"['2', '1', '4']","['Male', 'Male', 'Male']",,Male,,28712,val
1359,460897,1.0,581317,"['2', '1', '2']","['Female', 'Female', 'Female']",2,Female,Light,33684,val
1360,461392,1.0,356424,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,79834,val
1361,462207,1.0,60899,"['1', '1', '1']","['Male', 'Unsure', 'Female']",1,,Light,32066,val
1362,462393,0.9090909090909092,356531,"['1', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,115901,val
1363,462864,1.0,442161,"['3', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,41525,val
1364,463120,0.8125,380913,"['2', '4', '2']","['Female', 'Female', 'Female']",2,Female,Light,21580,val
1365,463290,0.8888888888888888,411754,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,27982,val
1366,463900,1.0,168883,"['3', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,84108,val
1367,464828,0.9375,125129,"['Unsure', '2', '1']","['Female', 'Female', 'Unsure']",,Female,,23838,val
1368,466225,1.0,512929,"['1', 'Unsure', '1']","['Female', 'Female', 'Female']",1,Female,Light,69547,val
1369,466416,0.9166666666666666,127394,"['2', '3', '1']","['Female', 'Female', 'Female']",,Female,Light,15095,val
1370,466727,0.8,474039,"['1', '1', '1']","['Male', 'Unsure', 'Unsure']",1,Unsure,Light,43306,val
1371,467327,0.8666666666666667,273420,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,9273,val
1372,468620,1.0,530061,"['2', '1', '1']","['Female', 'Unsure', 'Female']",1,Female,Light,93285,val
1373,471968,1.0,202001,"['6', '1', '2']","['Female', 'Female', 'Unsure']",,Female,,96969,val
1374,472132,1.0,418062,"['4', '2', '4', '4']","['Male', 'Male', 'Male', 'Male']",4,Male,Dark,79310,val
1375,472132,1.0,418062,"['2', '3', '4']","['Male', 'Male', 'Male']",,Male,Light,79310,val
1376,473235,1.0,32887,"['1', '1', '1', '1', '1', '2', '1', '1', '1', '3']","['Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male']",1,Male,Light,23864,val
1377,473235,1.0,32887,"['1', '1', '2', '1', '1', '1', '2', '1', '1', '2', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1', '2', '1', '1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '2', '2', '1', '2', '1', '1', '1', '1', '2', '1', '1', '1', '1', '1', '1', '2', '2', '2', '1', '2', '1', '1', '1', '1', '1', '2', '1', '1', '2', '1', '1', '1', '1', '1', '2', '1', '1', '2', '2', '1', '2', '2', '2', '1', '2', '1', '1', '1', '2', '1', '1', '2', '1', '2', '1', '1', '1', '1', '1', '2', '2', '1', '1', '1', '1', '1', '1', '1', '1', '2', '2', '1', '1', '1', '1', '1', '2', '1', '1', '1', '2', '2', '1', '1', '2', '1', '1', '2', '1', '2', '2', '1']","['Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male']",1,Male,Light,23864,val
1378,473652,1.0,488673,"['1', '2', '1']","['Female', 'Female', 'Female']",1,Female,Light,47574,val
1379,474746,1.0,146155,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,77604,val
1380,479218,1.0,286182,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,17567,val
1381,480984,1.0,417632,"['5', '5', '5']","['Male', 'Male', 'Male']",5,Male,Dark,37640,val
1382,484218,1.0,456662,"['1', '1', '2']","['Unsure', 'Female', 'Female']",1,Female,Light,41379,val
1383,484844,1.0,73153,"['2', '2', '2']","['Male', 'Unsure', 'Male']",2,Male,Light,76714,val
1384,485457,1.0,32334,"['Unsure', '1', '2']","['Unsure', 'Unsure', 'Male']",,Unsure,,108075,val
1385,490881,0.8571428571428571,350002,"['2', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,128104,val
1386,495181,1.0,334309,"['1', '3', '1']","['Male', 'Male', 'Male']",1,Male,Light,83309,val
1387,495688,1.0,442161,"['2', '3', '2']","['Male', 'Male', 'Male']",2,Male,Light,27686,val
1388,496586,0.9230769230769232,363666,"['5', '3', '4']","['Male', 'Male', 'Male']",,Male,Dark,14750,val
1389,500089,1.0,412362,"['2', '1', '2']","['Female', 'Female', 'Female']",2,Female,Light,73545,val
1390,511773,0.7777777777777778,417632,"['2', '2', '3']","['Male', 'Male', 'Male']",2,Male,Light,75998,val
1391,512047,1.0,384136,"['3', '3', '2']","['Female', 'Female', 'Female']",3,Female,Light,56543,val
1392,512847,0.6666666666666666,418062,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,73174,val
1393,512847,0.6666666666666666,418062,"['3', '3', '2']","['Male', 'Male', 'Male']",3,Male,Light,73174,val
1394,513830,1.0,508730,"['1', '1', '1']","['Unsure', 'Unsure', 'Unsure']",1,Unsure,Light,54056,val
1395,515817,1.0,336053,"['1', '2', '5', '5']","['Female', 'Female', 'Female', 'Female']",5,Female,Dark,23296,val
1396,517754,0.9333333333333332,334399,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,20426,val
1397,519484,1.0,168974,"['2', '2', '1']","['Unsure', 'Female', 'Unsure']",2,Unsure,Light,74680,val
1398,527934,1.0,345356,"['3', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,67180,val
1399,529744,1.0,78170,"['2', 'Unsure', 'Unsure']","['Female', 'Female', 'Female']",Unsure,Female,Unsure,16103,val
1400,532661,0.8888888888888888,123633,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,28952,val
1401,532902,1.0,488673,"['1', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,36228,val
1402,534010,1.0,439773,"['1', '2', '3']","['Unsure', 'Female', 'Unsure']",,Unsure,Light,64755,val
1403,538329,1.0,356248,"['Unsure', '2', '1']","['Unsure', 'Female', 'Female']",,Female,,13894,val
1404,539706,1.0,123633,"['1', '1', '2']","['Unsure', 'Unsure', 'Female']",1,Unsure,Light,50005,val
1405,542956,0.6,297562,"['Unsure', '3', '2']","['Male', 'Female', 'Unsure']",,,,5560,val
1406,543109,0.7333333333333333,363666,"['5', '5', '4']","['Male', 'Male', 'Male']",5,Male,Dark,24618,val
1407,543239,1.0,322163,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,49255,val
1408,558622,1.0,412362,"['3', '4', '3']","['Male', 'Male', 'Male']",3,Male,Light,63229,val
1409,567379,1.0,579070,"['1', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,23435,val
1410,1204019,1.0,151820,"['1', '1', '3']","['Female', 'Female', 'Female']",1,Female,Light,5723,val
1411,1205075,0.9285714285714286,151000,"['2', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,7751,val
1412,1211192,1.0,203629,"['1', '2', '1']","['Male', 'Male', 'Male']",1,Male,Light,40017,val
1413,1225044,1.0,142620,"['1', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,76233,val
1414,1228226,1.0,280918,"['2', '2', '2', '1', '2']","['Female', 'Female', 'Male', 'Female', 'Female']",2,,Light,66295,val
1415,1230490,1.0,15335,"['Unsure', '1', '2']","['Male', 'Male', 'Male']",,Male,,44578,val
1416,1234498,0.9166666666666666,127394,"['2', '3', '1']","['Female', 'Female', 'Female']",,Female,Light,10939,val
1417,1237455,0.9166666666666666,399205,"['2', '1', '2']","['Male', 'Male', 'Male']",2,Male,Light,61972,val
1418,1238870,1.0,314264,"['4', '4', '4']","['Male', 'Male', 'Male']",4,Male,Dark,99943,val
1419,1245502,1.0,203629,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,40807,val
1420,1247354,1.0,203629,"['2', '2', '3']","['Female', 'Female', 'Female']",2,Female,Light,35425,val
1421,1249947,1.0,321333,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Female', 'Unsure']",Unsure,Unsure,Unsure,68271,val
1422,1251463,1.0,6771,"['Unsure', '3', 'Unsure']","['Unsure', 'Male', 'Male']",Unsure,Male,Unsure,33280,val
1423,1254598,1.0,546219,"['4', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,11659,val
1424,1255107,0.9375,171190,"['Unsure', '4', '6']","['Unsure', 'Female', 'Male']",,,,9887,val
1425,1265398,1.0,171190,"['1', '3', 'Unsure']","['Male', 'Male', 'Male']",,Male,,10485,val
1426,1268151,0.875,166918,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,8016,val
1427,1270683,1.0,546219,"['3', '4', '3']","['Male', 'Male', 'Male']",3,Male,Light,11299,val
1428,1277736,1.0,15335,"['1', 'Unsure', '3']","['Female', 'Female', 'Female']",,Female,,53323,val
1429,1289024,1.0,2685,"['2', '2', '3']","['Male', 'Male', 'Male']",2,Male,Light,14517,val
1430,1301774,1.0,6771,"['3', '3']","['Female', 'Female']",3,Female,Light,51286,val
1431,1312191,1.0,31296,"['Unsure', '2', '2']","['Unsure', 'Male', 'Male']",2,Male,Light,17052,val
1432,1695772,1.0,171190,"['2', 'Unsure', '2']","['Female', 'Unsure', 'Female']",2,Female,Light,7487,val
1433,1711138,1.0,411938,"['1', '1', '2']","['Male', 'Male', 'Male']",1,Male,Light,10044,val
1434,1716733,1.0,475572,"['Unsure', 'Unsure', 'Unsure']","['Male', 'Male', 'Male']",Unsure,Male,Unsure,8717,val
1435,1719658,1.0,157767,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,6007,val
1436,1731118,1.0,5060,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,17791,val
1437,1734346,1.0,73533,"['4', '4', '4']","['Male', 'Male', 'Male']",4,Male,Dark,112863,val
1438,1734910,0.9166666666666666,579070,"['2', '1', '3']","['Female', 'Female', 'Female']",,Female,Light,23919,val
1439,1749992,1.0,552775,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,14986,val
1440,1751634,1.0,168883,"['2', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,79439,val
1441,2153003,1.0,263425,"['3', '4', '4']","['Male', 'Male', 'Male']",4,Male,Dark,7347,val
1442,2153324,0.875,9590,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,10607,val
1443,2153338,0.3333333333333333,435205,"['1', 'Unsure', '2']","['Unsure', 'Unsure', 'Female']",,Unsure,,103005,val
1444,2159338,1.0,321333,"['4', '2', 'Unsure']","['Unsure', 'Male', 'Male']",,Male,,59930,val
1445,2159646,1.0,326970,"['4', '3', '4']","['Female', 'Female', 'Female']",4,Female,Dark,57512,val
1446,2161340,1.0,194716,"['2', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,75428,val
1447,2162169,1.0,508730,"['1', '2', '1']","['Female', 'Unsure', 'Unsure']",1,Unsure,Light,65776,val
1448,2163517,1.0,512929,"['4', '2', '1']","['Female', 'Female', 'Female']",,Female,,80581,val
1449,2164128,1.0,394940,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,114105,val
1450,2206344,1.0,345356,"['1', '2', '1']","['Male', 'Male', 'Male']",1,Male,Light,63903,val
